id,tags,templates
311,Formal_Valentine's_day,"
Hey [prospect name],
Wanted to check in and see how you were liking [competitor product]. Is it the perfect fit for your process/set-up?
A) Yes, I love it
B) Honestly, things could be better
If the answer is B, let’s talk about how you can get more out of your [tool for doing XYZ]. Here’s my calendar: [Link to meetings tool]. Please grab some time whenever works for you.
Best,
[Your name]
"
312,Formal_Valentine's_day,"
Everyone always eats the caramel chews first.
But that’s not why I’m reaching out today, [prospect]. As disappointing as it is to open that Russell Stover’s box and be confronted with a few sad cherry cordials, it’s even worse to deal with disappointing results around [relevant strategy or goal, such as “your blogging traffic goals”].
When we talked in [month] last year, you weren’t ready to make a decision. If that’s changed, let’s discuss how you can jumpstart your XYZ efforts in 2021.
Best,
[Your name]
"
313,Formal_Valentine's_day,"
Hi [prospect name],
Just wanted to shoot you a quick note to say I really appreciate your business. Looking at [my coworker’s notes, my records, your usage data], you’ve managed to accomplish a lot since we started working together:

Accomplishment #1, e.g. “Hired 10 new people”
Accomplishment #2, e.g. “Doubled average number of applications”
Accomplishment #3, e.g. “Increased number of employee referrals by 20%”

Let me know if there’s anything more I — or my team — can do to support you.
Have a great day,
[Your name]
"
314,Formal_Valentine's_day,"
Hi [prospect],
It’s been [a week, a month, a few months] since you [started using Product X, joined the Company community], and I wanted to check in and see what you thought.
If you’re happy, I’d love to [ask you a few questions for a customer testimonial, feature you in a case study, get your thoughts on Review Site XYZ].
If you’re not happy, let me know why and maybe I can help.
In any case, hope to hear from you soon.
Best,
[Your name]
"
315,Formal_Asking_for_an_introduction,"
Hey Michael,
It was great meeting you last week at the conference. You mentioned you know Alexa from Example Ventures. Alexa seems like a fantastic person and I would love to connect with her. Can you introduce me?
Thanks,Matt
"
316,Formal_Asking_for_an_introduction,"
Michael,
It was fantastic meeting you last week at the Orange Conference. I enjoyed our conversation about innovative software and building great things.
As we were discussing the software I'm working to build, you mentioned knowing Alexa over at Example Ventures and how she's an expert in this space. If you're willing, an introduction to Alexa would be greatly beneficial and she might be interested in learning more.
I understand you have a busy schedule, so I attached a short blurb below to make the introduction as easy as possible. Would you be able to take a moment to introduce me?
Thanks,Matt
Message: Matt is helping his company grow to make Cutting Edge Software as seamless as possible. His role involves getting feedback to help his team sell better. Cutting Edge Software is a solution that does some pretty great things, and he knows it can be way better. Matt would love to connect with you to hear what your thoughts are, so he can relay your expertise and thoughts to his team.
"
317,Formal_Sorry_to_bother,"
Hey Mike,
Sorry to bother you again, but I wanted to make sure you received my last few emails with a great offer for our firewood package this winter.
I don’t want you to miss out on this opportunity. I know you’re busy, but I just wanted to touch base one last time.
All the best,
Annoying Allen
"
318,Service_Thank_you_for_consideration,"
Hi [Prospect Name],
I appreciate you letting me know.
Can I ask, pricing and terms aside, which vendor had the best technology?
Kind regards,
[Your Name]
"
319,Service_Thank_you_for_consideration,"
Hi [Prospect Name],
Would it be alright for me to touch base in 12 weeks to see how the transition went?
If you tell me it went well, you won't hear from me again. If it didn't go well, I'd love another chance to win your business, when your contract is up.
Regards,
[Your Name]
"
320,Service_Thank_you_for_consideration,"
Hi [Prospect Name],
Thank you for the opportunity to earn your business. If in the future it ever makes sense to reconnect, you can book time on my calendar here: [Insert Meeting Link]
I'm always here to help.
Kind regards,
[Your Name]
"
321,Service_Thank_you_for_consideration,"
Hi [Prospect Name],
Thank you for letting me know. I remember you mentioning you are also in the market for other software solutions. We have robust options in this area as well. Would you like to learn more? I’m hoping you’ll consider us for your business.
Kind regards,
[Your Name]
"
322,Thank_you__in_advance,"
Hi Sarah,
I'm trying to get in touch with someone in charge of events for your Marketing team. I specialize in helping marketers identify lead generation strategies at global events and think I could help your team increase leads by up to 35%.
Could you point me in the right direction? Thank you for any help you can offer.
Regards,
-- Meg
"
323,Thank_you__in_advance,"
Hi Tim,
We're holding a holiday fundraiser for the children's hospital on December 5th. Our team will be managing the bake sale and I still need volunteers to cover a few more shifts at the bake sale table.
If you're available on December 5th from 5:30 PM to 600 PM or 6:00 PM to 6:30 PM, your help would be much appreciated. I've attached the sign-up form below where you can pick your shift.
Thank you for any help you can offer.
-- Peter
"
324,Thank_you__in_advance,"
Hi Carrie,
It was great to connect on the phone today. I really enjoyed learning more about your team's goals for Q4. I've had a few ideas on how we can partner to make it your biggest quarter yet.
I'm looking forward to running a few of those ideas by you in our next meeting. 
How about this Friday at 10:00 A.M EST?
Regards,
-- Mark
"
325,Thank_you__in_advance,"
Hi Kevin,
Hope this email finds you well! I'm building the slide deck for our monthly sales performance meeting. I'd be grateful if you could finish your reporting slides by Monday November 5th.
Thank you,
Karen
"
326,Sales_Unconventional,"
Hi [prospect name],
I bet the subject line made you think there'd be a Rebecca Black gif or video inside this email. But I wouldn't do that to you.
The real reason I'm reaching out is to ask about your strategy for X [in 2018, next quarter, in response to Y trigger event]. I have a few suggestions I'd be happy to talk through -- after the weekend, of course. Are you free on Monday next week?
Thanks,
[Your name]
"
327,Sales_Unconventional,"
Hi [prospect name],
The sun is shining, the birds are singing, and you know exactly how to [solve X likely pain point, respond to Y trigger event, hit Z objective]. Right?
If you're still working on that last one -- which I know is a focus for many [description of company profile] right now -- I'd love to offer some of the strategies I've shared with [customer #1] and [customer #2]. My calendar is available here: [Meetings link]. I hope to speak with you soon!
Cheers,
[Your name]
"
328,Sales_Unconventional,"
Hi [Prospect name],
If you watched ""Game of Thrones,"" you know about that ending. If you never cared about ""Game of Thrones,"" chances are, you still know about that ending. My two cents? It was totally rushed and haphazard.
Let's not be ""Game of Thrones.""
I'd love for us to take as much time as we need to get to know our respective businesses and see if we're the right fit for each other. If you'd like to kick things off with a quick call, book some time on my calendar here: [Insert Meetings link]
Long live the Mother of Dragons,[Your name]
"
329,Sales_Unconventional,"
Hey there [Prospect name],
L_T'_ CH_T T_IS W__K
Were you able to fill in my puzzle? Correct answer is (drumroll, please ...) ""Let's Chat This Week.""
I know you're busy, but I'd love the opportunity to learn more about your goals and share how I can help you meet them. Book some time with me here: [Insert Meetings link]
Your neighborhood Pat Sajak,[Your name]
"
